URL,Tempo richiesta,Tempo estrazione Name,Tempo estrazione Code,Tempo estrazione Legal Form,Tempo estrazione Status,Tempo estrazione Reg. Date,Tempo estrazione Capital,Tempo estrazione Address,Tempo estrazione Del. Date,Tempo estrazione dati Rapp.,Tempo estrazione Partners,Tempo estrazione Activity
https://ariregister.rik.ee/eng/company/10073081/osaühing-Espaada?search_id=56880fa&pos=296,632872800,0,0,0,,0,,,1005500,0,0,999000
https://ariregister.rik.ee/eng/company/16205394/Espacio-OÜ?search_id=56880fa&pos=297,612212100,1003100,0,992000,999300.0,0,0.0,0.0,0,1001000,0,999400
https://ariregister.rik.ee/eng/company/12121950/Espaconde-OÜ?search_id=56880fa&pos=298,698988900,0,1002900,0,997900.0,0,0.0,1001700.0,0,0,0,998400
https://ariregister.rik.ee/eng/company/10178392/Osaühing-Espada-Kaubandus?search_id=56880fa&pos=299,291143600,999400,1000900,0,,0,,,0,999400,0,1002200
https://ariregister.rik.ee/eng/company/10111545/Aktsiaselts-ESPADON?search_id=56880fa&pos=300,652362200,0,999900,0,,0,,,0,999300,0,1010100
https://ariregister.rik.ee/eng/company/10502731/Osaühing-Espais?search_id=56880fa&pos=301,511268100,0,1001100,0,,0,,,0,1004800,0,997500
https://ariregister.rik.ee/eng/company/12450263/Espak-Alumiinium-OÜ?search_id=56880fa&pos=302,939118500,1046700,0,999200,1003700.0,0,0.0,0.0,0,999200,0,994300
https://ariregister.rik.ee/eng/company/12874253/ESPAK-Arendus-OÜ?search_id=56880fa&pos=303,406831900,1002100,0,999500,0.0,0,1000000.0,0.0,0,998000,0,999400
https://ariregister.rik.ee/eng/company/10077564/aktsiaselts-ESPAK?search_id=56880fa&pos=304,539925100,997900,0,1045500,1000400.0,959000,0.0,1000100.0,0,0,0,1000800
https://ariregister.rik.ee/eng/company/10482032/Espak-Ehitustööd-OÜ?search_id=56880fa&pos=305,427494600,2008500,2012200,1015500,1998000.0,963500,2031300.0,1996300.0,1996700,2001500,1999600,2646300
https://ariregister.rik.ee/eng/company/11959208/Espak-Haldus-OÜ?search_id=56880fa&pos=306,856597900,0,0,0,0.0,0,1006000.0,0.0,1003100,993000,0,0
https://ariregister.rik.ee/eng/company/10971513/Aktsiaselts-Espak-Narva?search_id=56880fa&pos=307,802886300,0,0,1086800,913100.0,0,0.0,0.0,0,1000200,0,1000200
https://ariregister.rik.ee/eng/company/12048070/osaühing-ESPAK-Paide?search_id=56880fa&pos=308,326964800,0,1010400,0,999000.0,998500,0.0,1001800.0,0,0,1001800,0
https://ariregister.rik.ee/eng/company/10215291/Aktsiaselts-Espak-Pärnu?search_id=56880fa&pos=309,1078124300,0,0,0,0.0,0,996000.0,0.0,996200,1002800,72300,1000300
https://ariregister.rik.ee/eng/company/10927442/Aktsiaselts-Espak-Rakvere?search_id=56880fa&pos=310,417692400,0,0,960900,0.0,0,1040300.0,0.0,0,999700,0,1009300
https://ariregister.rik.ee/eng/company/10134836/aktsiaselts-Espak-Tartu?search_id=56880fa&pos=311,863668500,2003300,2000800,1959400,2049100.0,1968400,2007600.0,992000.0,1595100,2004000,1996900,2030300
https://ariregister.rik.ee/eng/company/10276200/Aktsiaselts-ESPAK-Viljandi?search_id=56880fa&pos=312,800308500,994900,0,1000900,0.0,0,999700.0,0.0,0,998800,0,1002500
https://ariregister.rik.ee/eng/company/14954921/Espa-Living-OÜ?search_id=56880fa&pos=313,282436000,999500,961400,0,1039500.0,0,0.0,0.0,0,998800,998700,1001900
https://ariregister.rik.ee/eng/company/10925644/OÜ-Espalux?search_id=56880fa&pos=314,399211600,1036700,0,0,,1035600,,,963700,0,1000200,0
https://ariregister.rik.ee/eng/company/10543121/OÜ-Espandel?search_id=56880fa&pos=315,1132973500,1054400,0,982100,,998700,,,0,0,1000200,0
https://ariregister.rik.ee/eng/company/14953366/Espanico-OÜ?search_id=56880fa&pos=316,310518400,993100,965700,0,997700.0,0,0.0,0.0,0,999700,0,1000200
https://ariregister.rik.ee/eng/company/14486880/Espaniol-y-mas-OÜ?search_id=56880fa&pos=317,270988600,0,0,0,0.0,1000600,999500.0,0.0,1000700,0,996600,0
https://ariregister.rik.ee/eng/company/11641363/ESPA-Overseas-OÜ?search_id=56880fa&pos=318,786737300,0,1001500,0,,0,,,0,999600,0,999200
https://ariregister.rik.ee/eng/company/11977755/Osaühing-ESPARD?search_id=56880fa&pos=319,533099400,0,0,0,,0,,,1054000,0,0,1011000
https://ariregister.rik.ee/eng/company/14941048/eSparkle-OÜ?search_id=56880fa&pos=320,794554600,0,0,0,0.0,933400,0.0,1043800.0,961300,1021500,999500,0
https://ariregister.rik.ee/eng/company/14272340/OÜ-Esparko?search_id=56880fa&pos=321,280718300,0,0,0,0.0,1000200,0.0,1001400.0,998700,0,999300,0
https://ariregister.rik.ee/eng/company/10359802/osaühing-ESPARSETT?search_id=56880fa&pos=322,999082500,0,998300,974900,,0,,,0,976300,0,548800
https://ariregister.rik.ee/eng/company/14093904/ESPARTA-OÜ?search_id=56880fa&pos=323,396690600,0,1001200,0,0.0,0,994300.0,0.0,1004800,1000600,1000500,0
https://ariregister.rik.ee/eng/company/10660128/OÜ-ESPARTO-INVESTEERINGUD?search_id=56880fa&pos=324,612832800,998300,0,1002800,,998500,,,0,0,1000400,0
https://ariregister.rik.ee/eng/company/10889173/OÜ-Esparto?search_id=56880fa&pos=325,299831300,0,0,0,,999500,,,1000600,0,0,0
https://ariregister.rik.ee/eng/company/12941085/Espase-OÜ?search_id=56880fa&pos=326,1467773400,1000900,0,1000400,999300.0,0,0.0,0.0,0,1000000,0,1000700
https://ariregister.rik.ee/eng/company/12031129/ESPAS-Group-OÜ?search_id=56880fa&pos=327,319165000,0,1000400,0,1000900.0,0,0.0,0.0,0,999700,0,999400
https://ariregister.rik.ee/eng/company/16149224/ESPasion-OÜ?search_id=56880fa&pos=328,349516500,1007800,0,1007000,0.0,0,988700.0,0.0,0,967500,0,1032700
https://ariregister.rik.ee/eng/company/11088305/OSAÜHING-ESPATRA?search_id=56880fa&pos=329,680138100,0,1001500,0,0.0,0,0.0,1000200.0,999100,1001100,0,999000
https://ariregister.rik.ee/eng/company/14453061/Espavo-Grupp-OÜ?search_id=56880fa&pos=330,372792400,1001600,0,1008000,1001300.0,0,0.0,0.0,0,990700,0,998500
https://ariregister.rik.ee/eng/company/16208808/ESPAVO-OÜ?search_id=56880fa&pos=331,725878000,1000000,0,0,0.0,0,999700.0,0.0,1000500,999100,0,959500
https://ariregister.rik.ee/eng/company/12238600/Espavo-OÜ?search_id=56880fa&pos=332,716862700,0,0,0,,0,,,1000100,0,0,999400
https://ariregister.rik.ee/eng/company/14619482/OÜ-ESPAX-OTSA?search_id=56880fa&pos=333,587624100,0,0,0,0.0,0,998800.0,0.0,1001000,998500,0,1002000
https://ariregister.rik.ee/eng/company/11194728/Espax-Otsa-OÜ?search_id=56880fa&pos=334,747375900,0,0,0,,0,,,999200,0,0,1000600
https://ariregister.rik.ee/eng/company/10845922/Estfish-Partners-osaühing?search_id=56880fa&pos=335,378758900,0,999100,0,999000.0,994300,0.0,999500.0,0,0,1006300,0
https://ariregister.rik.ee/eng/company/11928298/Estmanndoo-Korüfee-OÜ?search_id=56880fa&pos=336,515068100,1000500,0,0,0.0,1001900,1000100.0,0.0,1001500,0,996500,0
https://ariregister.rik.ee/eng/company/12323895/Estonian-Chair-OÜ?search_id=56880fa&pos=337,291164700,998400,0,0,,1005900,,,1004800,0,0,0
https://ariregister.rik.ee/eng/company/11329772/Estonian-Space-Agency-OÜ?search_id=56880fa&pos=338,920679900,986500,0,0,998000.0,0,0.0,0.0,0,999800,0,1002200
https://ariregister.rik.ee/eng/company/10275471/Estonia-Spa-Hotels-AS?search_id=56880fa&pos=339,557131500,0,1004700,0,0.0,996800,1006500.0,0.0,997900,998800,1000600,0
https://ariregister.rik.ee/eng/company/14434216/Estosparent-OÜ?search_id=56880fa&pos=340,1177878200,996100,0,999900,0.0,0,1001100.0,0.0,0,0,0,1547000
https://ariregister.rik.ee/eng/company/11848986/ET-Ehituspartner-OÜ?search_id=56880fa&pos=341,498080200,1001300,0,1000700,957600.0,1024800,0.0,1008400.0,0,0,999100,0
https://ariregister.rik.ee/eng/company/12758156/ETUALSPACE-OÜ?search_id=56880fa&pos=342,402524300,0,0,1001600,,0,,,0,998800,0,1040900
https://ariregister.rik.ee/eng/company/12763157/ETUALSPACE-OÜ?search_id=56880fa&pos=343,318892900,0,995500,0,,0,,,0,999800,1003300,0
https://ariregister.rik.ee/eng/company/12980831/EUROPAPARTNER-OÜ?search_id=56880fa&pos=344,610903200,0,1001000,0,0.0,0,999900.0,0.0,999200,1002100,1000900,998800
https://ariregister.rik.ee/eng/company/11153342/Eurospace-OÜ?search_id=56880fa&pos=345,683297900,1002100,0,997900,999800.0,0,0.0,0.0,0,1003100,0,1000300
https://ariregister.rik.ee/eng/company/12685807/Expospace-OÜ?search_id=56880fa&pos=346,302559500,999500,0,1000700,,0,,,0,999200,1000000,0
https://ariregister.rik.ee/eng/company/11503891/OÜ-Expospace?search_id=56880fa&pos=347,293553900,1000500,1001300,0,,0,,,0,999100,0,1000800
https://ariregister.rik.ee/eng/company/12986561/Expressparts-OÜ?search_id=56880fa&pos=348,673756300,1002000,0,1048700,0.0,0,1000300.0,0.0,0,997900,0,1002100
https://ariregister.rik.ee/eng/company/16522634/Facespace-OÜ?search_id=56880fa&pos=349,265916300,0,1000500,0,1009500.0,0,0.0,0.0,0,990000,0,999500
https://ariregister.rik.ee/eng/company/11451450/Osaühing-Farbot-Projekt?search_id=56880fa&pos=350,684017400,1005600,955700,0,,0,,,0,1053200,987400,0
https://ariregister.rik.ee/eng/company/12978886/Feel-Your-SPA-OÜ?search_id=56880fa&pos=351,349625000,997200,0,1000200,1000500.0,0,0.0,0.0,0,998000,0,1002400
https://ariregister.rik.ee/eng/company/12165835/Finantspartner-Baltic-OÜ?search_id=56880fa&pos=352,371250200,0,0,999800,998500.0,999500,0.0,0.0,0,1000400,1034000,0
https://ariregister.rik.ee/eng/company/10681515/Osaühing-Finantspartner?search_id=56880fa&pos=353,738636400,1008900,0,953700,0.0,0,1037600.0,0.0,0,1000100,0,1001100
https://ariregister.rik.ee/eng/company/14040865/FinSpace-OÜ?search_id=56880fa&pos=354,425431600,0,1000600,0,0.0,0,0.0,1010800.0,998300,0,1038000,0
https://ariregister.rik.ee/eng/company/16387024/Firmspan-OÜ?search_id=56880fa&pos=355,231570900,997700,0,0,0.0,1000100,999600.0,0.0,999800,0,0,1001900
https://ariregister.rik.ee/eng/company/11172098/Fit-Spa-OÜ?search_id=56880fa&pos=356,404423400,0,0,1001400,,0,,,0,1104800,0,895000
https://ariregister.rik.ee/eng/company/11830166/Fjodor-Maspanov?search_id=56880fa&pos=357,288296000,0,0,0,0.0,1000200,0.0,999100.0,999400,0,999900,0
https://ariregister.rik.ee/eng/company/10067761/FlagPublishing-OÜ?search_id=56880fa&pos=358,426008300,0,1005700,0,0.0,997800,1000100.0,0.0,995900,0,1000600,0
https://ariregister.rik.ee/eng/company/80555060/Flow-In-Space-Dance-Studio?search_id=56880fa&pos=359,290987200,1002900,957500,0,1038700.0,0,0.0,0.0,0,1000800,0,999300
https://ariregister.rik.ee/eng/company/11726253/Flying-Spark-osaühing?search_id=56880fa&pos=360,751128100,1000800,0,0,,999200,,,1000600,0,0,0
https://ariregister.rik.ee/eng/company/14685846/Osaühing-FoodSpace?search_id=56880fa&pos=361,519256800,1046900,0,998900,0.0,0,998000.0,0.0,0,1002600,0,1002300
https://ariregister.rik.ee/eng/company/16593278/Fookus-Spaces-OÜ?search_id=56880fa&pos=362,306953300,996700,0,998200,0.0,0,1046800.0,0.0,0,1012300,0,987300
https://ariregister.rik.ee/eng/company/11193060/Foorum-SPA-OÜ?search_id=56880fa&pos=363,677785500,0,0,1001600,,0,,,0,999100,999700,0
https://ariregister.rik.ee/eng/company/11519900/Fortom-Baltic-OÜ?search_id=56880fa&pos=364,618617800,0,995400,0,0.0,0,0.0,1003800.0,997300,0,0,1544900
https://ariregister.rik.ee/eng/company/80409683/Mittetulundusühing-Forwardspace?search_id=56880fa&pos=365,478835000,0,999800,0,0.0,999200,0.0,1002400.0,999100,0,1006100,0
https://ariregister.rik.ee/eng/company/16255096/FoxOffers-OÜ?search_id=56880fa&pos=366,872416100,0,1001600,0,0.0,1035000,959300.0,0.0,1042600,0,1003300,0
https://ariregister.rik.ee/eng/company/11428095/Freespak-Grupp-OÜ?search_id=56880fa&pos=367,608736900,0,1004600,0,,0,,,996200,0,0,997600
https://ariregister.rik.ee/eng/company/12190425/OÜ-Freespalk?search_id=56880fa&pos=368,932372300,0,1003800,0,,0,,,0,1013400,994700,0
https://ariregister.rik.ee/eng/company/16129730/FSPARTNER-OÜ?search_id=56880fa&pos=369,441103800,997700,0,1002700,0.0,0,999800.0,0.0,0,1000700,0,1004900
https://ariregister.rik.ee/eng/company/12787034/Futura-Spares-OÜ?search_id=56880fa&pos=370,470552200,1000900,0,0,,1005400,,,1001000,0,0,0
https://ariregister.rik.ee/eng/company/16615844/FX-Space-OÜ?search_id=56880fa&pos=371,638730500,0,954000,0,0.0,0,0.0,1000200.0,1041900,0,0,1547200
https://ariregister.rik.ee/eng/company/12634980/Gage-Partners-OÜ?search_id=56880fa&pos=372,667305400,1034800,0,997900,0.0,0,999700.0,0.0,0,1000300,0,1001900
https://ariregister.rik.ee/eng/company/16101987/OÜ-Gamerspace?search_id=56880fa&pos=373,766122900,0,0,987000,1014000.0,0,0.0,985400.0,0,1010800,1003300,988800
https://ariregister.rik.ee/eng/company/12516884/Gaspare-Grupp-OÜ?search_id=56880fa&pos=374,1344124900,1002600,0,1003400,,996100,,,0,0,1000000,0
https://ariregister.rik.ee/eng/company/14615308/Genspace-OÜ?search_id=56880fa&pos=375,705436300,0,0,0,0.0,987800,1012000.0,0.0,999900,0,0,1002000
https://ariregister.rik.ee/eng/company/12416450/Genuine-Spare-Parts-OÜ?search_id=56880fa&pos=376,314534100,0,1020300,0,999600.0,1034700,0.0,965700.0,0,0,1000900,0
https://ariregister.rik.ee/eng/company/11167275/Geospatial-OÜ?search_id=56880fa&pos=377,891835200,0,0,0,0.0,0,1030700.0,0.0,996400,1011100,0,1001400
https://ariregister.rik.ee/eng/company/14279690/Geyser-Spain-Distribution-OÜ?search_id=56880fa&pos=378,343433500,0,998100,0,1009500.0,998700,0.0,994900.0,0,0,999000,0
https://ariregister.rik.ee/eng/company/14472104/GITS-OÜ?search_id=56880fa&pos=379,289973500,0,0,0,,0,,,1000600,0,0,999300
https://ariregister.rik.ee/eng/company/11089380/OÜ-GLASPAK?search_id=56880fa&pos=380,313311400,0,1001500,0,,0,,,0,999400,0,999500
https://ariregister.rik.ee/eng/company/14870302/GLOBALSPARK-OÜ?search_id=56880fa&pos=381,841421500,1009100,0,995800,993300.0,0,0.0,1001200.0,0,0,0,998900
https://ariregister.rik.ee/eng/company/14353890/Golbriak-Space-OÜ?search_id=56880fa&pos=382,613139900,0,0,0,0.0,1000300,1039500.0,0.0,959100,0,0,999800
https://ariregister.rik.ee/eng/company/11355491/Osaühing-Goldenspace?search_id=56880fa&pos=383,409945400,0,0,0,0.0,0,999200.0,0.0,1001700,1001400,0,997100
https://ariregister.rik.ee/eng/company/11683025/GoldenSpark-OÜ?search_id=56880fa&pos=384,702226800,0,1001700,0,,0,,,0,999200,0,999700
https://ariregister.rik.ee/eng/company/11915056/GoldSpace-OÜ?search_id=56880fa&pos=385,634754200,0,0,0,,999100,,,1000000,0,0,0
https://ariregister.rik.ee/eng/company/14895673/GoNative-Spanish-OÜ?search_id=56880fa&pos=386,483436700,0,0,0,,0,,,992500,0,547800,1128100
https://ariregister.rik.ee/eng/company/12686729/GOspaIN-OÜ?search_id=56880fa&pos=387,314305700,998800,0,1002100,0.0,0,1003800.0,0.0,0,995100,965200,1001500
https://ariregister.rik.ee/eng/company/11658797/OÜ-Gospa?search_id=56880fa&pos=388,372380500,0,964800,0,0.0,0,1002800.0,0.0,1034500,961300,0,1007700
https://ariregister.rik.ee/eng/company/14448170/GoToSpa-OÜ?search_id=56880fa&pos=389,746498200,1000500,0,0,0.0,0,1001000.0,0.0,999800,1000800,0,997600
https://ariregister.rik.ee/eng/company/14344571/GRAFFSPARK-OÜ?search_id=56880fa&pos=390,682583600,999700,0,1002000,0.0,0,997600.0,0.0,0,997700,1004100,0
https://ariregister.rik.ee/eng/company/11302098/Grand-Rose-Spa-OÜ?search_id=56880fa&pos=391,346876600,0,1001300,0,,0,,,0,1000200,0,997000
https://ariregister.rik.ee/eng/company/16526690/Gravity-Space-OÜ?search_id=56880fa&pos=392,391170500,0,0,0,0.0,0,998600.0,0.0,999000,1002000,0,998900
https://ariregister.rik.ee/eng/company/11666951/OÜ-Greenspace?search_id=56880fa&pos=393,712645400,1001200,0,1000200,0.0,1042000,999300.0,0.0,0,1000000,1001400,0
https://ariregister.rik.ee/eng/company/11150085/Greetings-from-Kaspar-OÜ?search_id=56880fa&pos=394,428243400,0,1000700,0,958000.0,1001200,0.0,1041200.0,0,0,1003800,0
https://ariregister.rik.ee/eng/company/16481846/Grey-Space-OÜ?search_id=56880fa&pos=395,321683000,1001100,0,1001000,1000300.0,0,0.0,0.0,0,998600,0,999900
https://ariregister.rik.ee/eng/company/12968037/growth-spartan-OÜ?search_id=56880fa&pos=396,224299800,0,0,1001400,,0,,,0,998000,1000100,0
https://ariregister.rik.ee/eng/company/14099798/GSPALVELUT-OÜ?search_id=56880fa&pos=397,1796235700,1000500,0,0,,999300,,,1000100,0,1000600,0
https://ariregister.rik.ee/eng/company/12059263/GV-Finance-OÜ?search_id=56880fa&pos=398,1373562700,0,1003600,0,0.0,0,1004900.0,0.0,989200,999200,0,1000100
https://ariregister.rik.ee/eng/company/11920465/OÜ-HAA-Elektritööd?search_id=56880fa&pos=399,709249700,0,962100,0,1039000.0,999200,0.0,1000400.0,0,0,1000100,0
https://ariregister.rik.ee/eng/company/70001722/Haanja-Looduspargi-Administratsioon?search_id=56880fa&pos=400,280222600,1046100,0,0,,996600,,,1002900,0,0,0
https://ariregister.rik.ee/eng/company/80087328/Haanja-looduspargi-nõukoda?search_id=56880fa&pos=401,358004900,998900,0,999800,,999100,,,0,0,1001300,0
https://ariregister.rik.ee/eng/company/10995478/Haapsalu-Klaaspakett-OÜ?search_id=56880fa&pos=402,323059700,1000700,0,1004400,,993900,,,0,0,1001300,0
https://ariregister.rik.ee/eng/company/14814491/Haapsalu-Seikluspark-OÜ?search_id=56880fa&pos=403,330710200,0,0,0,0.0,1000600,1000300.0,0.0,1002700,0,999400,0
https://ariregister.rik.ee/eng/company/14445869/HALDUSPARTNER-OÜ?search_id=56880fa&pos=404,615344800,1002600,0,1000400,0.0,0,997500.0,0.0,0,1000100,0,999800
https://ariregister.rik.ee/eng/company/11124662/Halduspartner-OÜ?search_id=56880fa&pos=405,448913400,0,1001700,0,,0,,,1002600,0,0,996900
https://ariregister.rik.ee/eng/company/11347406/Haljastuspartnerid-OÜ?search_id=56880fa&pos=406,759759100,1000700,0,1000900,999100.0,0,0.0,0.0,0,1000200,0,1000000
https://ariregister.rik.ee/eng/company/14980396/HamadaGlobalBusinessPartners-OÜ?search_id=56880fa&pos=407,670456800,1000800,0,1000300,999500.0,0,0.0,0.0,0,1001500,0,998600
https://ariregister.rik.ee/eng/company/10707158/Osaühing-Hanspak?search_id=56880fa&pos=408,365124900,1001100,0,1000500,,999000,,,0,0,1000000,0
https://ariregister.rik.ee/eng/company/10761220/Harry-Kaunispaik?search_id=56880fa&pos=409,299545200,998200,0,996700,,0,,,0,1001900,1003200,0
https://ariregister.rik.ee/eng/company/80555969/MTÜ-HC-SPARTA-TALLINN?search_id=56880fa&pos=410,344628000,1010700,0,1000400,0.0,1040400,1000500.0,997500.0,0,0,999600,0
https://ariregister.rik.ee/eng/company/11855868/Helgi-Kapp-Istumispadjad?search_id=56880fa&pos=411,592333800,0,1002500,0,,0,,,0,997900,0,1000700
https://ariregister.rik.ee/eng/company/11341187/Heliaed-OÜ?search_id=56880fa&pos=412,381453800,0,0,0,0.0,0,1002700.0,0.0,1003200,1006300,0,990400
https://ariregister.rik.ee/eng/company/11086246/Hemvirke-OÜ?search_id=56880fa&pos=413,686179900,0,1001200,0,,0,,,0,999300,1000000,0
https://ariregister.rik.ee/eng/company/11075171/HERMANI-KINNISVARA-ARENDUSE-OÜ?search_id=56880fa&pos=414,625447700,1001900,0,996500,,998200,,,0,0,1002300,0
https://ariregister.rik.ee/eng/company/16129368/Hermespay-OÜ?search_id=56880fa&pos=415,421930100,996200,0,0,0.0,0,1002400.0,0.0,997100,1002500,1002500,0
https://ariregister.rik.ee/eng/company/11464990/OÜ-Hette-Group?search_id=56880fa&pos=416,322650300,0,0,0,0.0,0,1001600.0,0.0,996500,1014800,985500,0
https://ariregister.rik.ee/eng/company/14521334/HIGHSPACE-OÜ?search_id=56880fa&pos=417,760093500,3924800,3987300,2998100,3000300.0,3966200,4077100.0,2999500.0,4001600,5087300,3998400,5044600
https://ariregister.rik.ee/eng/company/14336695/Hiiemäe-Seikluspark-OÜ?search_id=56880fa&pos=418,605539900,580600,621100,583600,555500.0,1003800,0.0,1057900.0,1055000,997800,997200,0
https://ariregister.rik.ee/eng/company/12709784/Hingespaa-OÜ?search_id=56880fa&pos=419,821934400,0,0,1001800,0.0,1003100,997900.0,0.0,996400,1000000,996600,1000900
https://ariregister.rik.ee/eng/company/80283644/Hispaania-Eesti-Kaubanduskoda?search_id=56880fa&pos=420,406641700,1051800,950900,1010800,,988300,,,992400,1007100,1007100,0
https://ariregister.rik.ee/eng/company/80604166/Hispaania-Eesti-Selts?search_id=56880fa&pos=421,558938500,1000700,1003900,0,0.0,0,1001000.0,0.0,994900,998900,953600,1002500
https://ariregister.rik.ee/eng/company/12582255/Hispaania-Foods-OÜ?search_id=56880fa&pos=422,491964800,997500,945900,1018800,,999100,,,1022500,0,999700,0
https://ariregister.rik.ee/eng/company/80396650/Mittetulundusühing-Hispaania-Maailm?search_id=56880fa&pos=423,338803300,1006800,1001300,0,0.0,0,999100.0,0.0,992000,1002200,1016400,1001400
https://ariregister.rik.ee/eng/company/11692389/OÜ-Hispaania-Maja?search_id=56880fa&pos=424,416438800,1000600,957000,0,990900.0,0,0.0,1000600.0,1050800,999400,1000300,1001000
https://ariregister.rik.ee/eng/company/16529955/Hispakursused-OÜ?search_id=56880fa&pos=425,657156700,0,0,998700,0.0,0,996200.0,0.0,0,1001500,0,1003300
https://ariregister.rik.ee/eng/company/14596516/HISPANICUM-OÜ?search_id=56880fa&pos=426,327476400,0,998200,0,1001800.0,998000,0.0,998500.0,0,0,999800,0
https://ariregister.rik.ee/eng/company/11158626/Osaühing-Hispanistikaõpingute-Keskus-Pablo-Picasso?search_id=56880fa&pos=427,513136900,0,998300,0,1001100.0,0,0.0,1002200.0,0,0,999900,997900
https://ariregister.rik.ee/eng/company/10680711/Osaühing-HISPA?search_id=56880fa&pos=428,402098500,0,0,0,,0,,,1001000,0,0,1009400
https://ariregister.rik.ee/eng/company/14374738/Hispatime-OÜ?search_id=56880fa&pos=429,391215000,1013600,0,991800,0.0,997300,997300.0,0.0,0,963500,1039400,0
https://ariregister.rik.ee/eng/company/11308072/H-Kulturikeskus-OÜ?search_id=56880fa&pos=430,459638200,1001300,0,998000,0.0,0,1001400.0,0.0,0,998300,0,1000700
https://ariregister.rik.ee/eng/company/16472741/HLspace-OÜ?search_id=56880fa&pos=431,470123600,997800,0,997200,0.0,0,1004500.0,0.0,0,1000000,1011300,0
https://ariregister.rik.ee/eng/company/12862847/HM-Consult-OÜ?search_id=56880fa&pos=432,628932400,0,0,1004700,,0,,,0,1001900,996400,0
https://ariregister.rik.ee/eng/company/11018865/HM-Ehituspartner-OÜ?search_id=56880fa&pos=433,1815876700,0,0,0,,0,,,1000900,0,1545400,0
https://ariregister.rik.ee/eng/company/11352653/HND-OÜ?search_id=56880fa&pos=434,519084700,999200,0,1000600,0.0,1019300,0.0,1546800.0,0,0,998200,989600
https://ariregister.rik.ee/eng/company/12309978/HOBUNESPARTS-OÜ?search_id=56880fa&pos=435,1739671700,0,1001600,0,,1006400,,,503900,0,0,0
https://ariregister.rik.ee/eng/company/10365621/OÜ-HOLIDAY-IN-SPACE?search_id=56880fa&pos=436,290749500,0,1039700,0,,0,,,0,998900,0,1001700
https://ariregister.rik.ee/eng/company/11424269/Home-Climate-OÜ?search_id=56880fa&pos=437,718243700,1001100,998700,0,1017200.0,999000,0.0,983400.0,0,0,999400,0
https://ariregister.rik.ee/eng/company/14590241/Homespace-OÜ?search_id=56880fa&pos=438,390978900,0,1001900,0,0.0,957500,0.0,999500.0,1000700,0,1041100,0
https://ariregister.rik.ee/eng/company/14432720/Hongo-Aerospace-Europe-OÜ?search_id=56880fa&pos=439,965856900,999800,0,1001800,0.0,0,998900.0,0.0,0,1001500,998100,0
https://ariregister.rik.ee/eng/company/14996730/Hookus-Puhastus-OÜ?search_id=56880fa&pos=440,719546000,994600,997800,0,1052500.0,0,0.0,986400.0,0,0,1003100,999300
https://ariregister.rik.ee/eng/company/12381792/Hoolduspartner-OÜ?search_id=56880fa&pos=441,392776100,0,1001500,0,0.0,0,0.0,998000.0,1000600,0,0,1001600
https://ariregister.rik.ee/eng/company/11032457/Hoolduspartner-OÜ?search_id=56880fa&pos=442,335230100,0,0,0,,0,,,998400,0,0,1001200
https://ariregister.rik.ee/eng/company/11340064/Hoovikratt-OÜ?search_id=56880fa&pos=443,360012100,0,999600,0,1003000.0,0,0.0,998500.0,0,0,0,998000
https://ariregister.rik.ee/eng/company/10938210/HORTICOX-SIBIU-OÜ?search_id=56880fa&pos=444,312762500,0,1002400,0,,0,,,0,999000,0,1000200
https://ariregister.rik.ee/eng/company/16346640/HotSpace-OÜ?search_id=56880fa&pos=445,2551805500,1001000,0,1000500,1001000.0,0,0.0,0.0,0,998100,0,1000200
https://ariregister.rik.ee/eng/company/11374152/Houser-Invest-OÜ?search_id=56880fa&pos=446,428452000,997500,0,1002600,,1000000,,,0,975600,983800,0
https://ariregister.rik.ee/eng/company/16289333/Huespace-OÜ?search_id=56880fa&pos=447,832256200,0,1002200,0,0.0,0,1001200.0,0.0,998700,998700,0,1000300
https://ariregister.rik.ee/eng/company/16558618/Huispaaja-OÜ?search_id=56880fa&pos=448,323784500,1001000,1001000,0,998600.0,999900,0.0,1000100.0,0,0,1004900,0
https://ariregister.rik.ee/eng/company/11384469/OÜ-HYDRO-EHITUSPARTNER?search_id=56880fa&pos=449,306235200,0,0,1004300,,1034500,,,0,0,0,0
https://ariregister.rik.ee/eng/company/12968267/Hyperspace-OÜ?search_id=56880fa&pos=450,262569000,0,1004200,0,1116900.0,0,0.0,885300.0,995300,541400,544800,1024900
https://ariregister.rik.ee/eng/company/16295078/Ihaste-Seikluspark-OÜ?search_id=56880fa&pos=451,1923458400,0,1000000,0,0.0,997600,0.0,996100.0,1003900,0,1001600,0
https://ariregister.rik.ee/eng/company/11747908/Iivi-Maspanov?search_id=56880fa&pos=452,863804900,0,0,0,,0,,,997000,0,0,1004000
https://ariregister.rik.ee/eng/company/11305961/Ikaspalu-OÜ?search_id=56880fa&pos=453,578292700,995900,0,1000400,0.0,0,999100.0,0.0,0,999300,0,1010200
https://ariregister.rik.ee/eng/company/14395982/Ikaspalu-Transport-OÜ?search_id=56880fa&pos=454,262289600,1001400,0,0,0.0,0,997400.0,0.0,1013300,999900,0,1000000
https://ariregister.rik.ee/eng/company/11682758/Ikskuubis-OÜ?search_id=56880fa&pos=455,310126100,0,0,0,,0,,,1000400,0,955800,1005200
